2022-03-05 9:20,22.9,83.4,5.48,11.8,0.0889,1469
2022-03-05 9:24,25.9,52.5,4.41,14.3,0.0963,1494
2022-03-05 9:28,25.4,50.5,4.21,14.2,0.0778,1497
2022-03-05 9:32,25.2,50.8,4.97,14.2,0.0778,1496
2022-03-05 9:36,25.6,51,4.44,14.1,0.0667,1496
2022-03-05 9:40,25.7,50.7,4.31,14.2,0.0889,1496
2022-03-05 9:44,25.9,51.2,4.17,14.4,0.0926,1496
2022-03-05 9:48,25.4,50.6,4.34,14.2,0.0815,1496
2022-03-05 9:52,25.8,50.8,4.24,14.2,0.0926,1496
2022-03-05 9:56,30.6,89.5,5.17,17.5,0.0963,1447
2022-03-05 10:00,26.4,52.5,4.54,14.7,0.0815,1493
2022-03-05 10:04,25.9,51.4,4.57,14.4,0.0815,1495
2022-03-05 10:08,25.5,493,3.3,15.6,0.0815,933
2022-03-05 10:12,29.3,911,3.5,18,0.0852,417
2022-03-05 10:16,26.5,85.7,4.29,15.2,0.0815,1459
2022-03-05 10:20,25.7,51,4.23,14.1,0.104,1496
2022-03-05 10:24,25.6,50.2,4.74,14,0.489,1496
2022-03-05 10:28,25.4,49.6,4.36,13.8,0.0889,1498
2022-03-05 10:32,25.3,50.6,4.23,14,0.0741,1497
2022-03-05 10:36,25.3,50.4,4.32,14,0.104,1497
2022-03-05 10:40,25.4,51.1,4.57,14,0.0741,1496
2022-03-05 10:44,25.5,51,4.26,14.1,0.0815,1496
2022-03-05 10:48,25.6,50.9,3.9,14.2,0.0778,1496
2022-03-05 10:52,26.1,51.8,4.34,14.5,0.104,1494
2022-03-05 10:56,25.4,50.4,5.31,13.9,0.0778,1496
2022-03-05 11:00,24.8,49.6,4.9,13.5,0.0667,1498
2022-03-05 11:04,25.8,51.4,4.11,14.6,0.0963,1495
2022-03-05 11:08,27.5,514,3.5,17.3,0.0815,934
2022-03-05 11:12,27.1,825,3.11,16.8,0.0852,638
2022-03-05 11:16,27.6,1082,1.78,28,0.0889,83.4
2022-03-05 11:20,25,261,6.34,13.3,0.0926,1249
2022-03-05 11:24,25.1,50.5,4.76,14,0.0889,1497
2022-03-05 11:28,24.7,49.5,4.1,13.5,0.0926,1500
2022-03-05 11:32,24.5,49.8,4.39,13.6,0.0778,1499
2022-03-05 11:36,24.9,49.8,4.3,13.4,0.0852,1499
2022-03-05 11:40,24.8,50,4.61,13.4,0.496,1498
2022-03-05 11:44,24.8,49.9,4.29,13.5,0.0889,1499
2022-03-05 11:48,24.6,48.8,4.25,13.3,0.0926,1501
2022-03-05 11:52,25,50.2,4.26,13.7,0.0815,1498
2022-03-05 11:56,25.2,50.6,4.31,14.1,0.0815,1497
2022-03-05 12:00,24.8,49.6,4.27,13.8,0.0889,1499
2022-03-05 12:04,25.1,50.7,4.51,13.9,0.0778,1497
2022-03-05 12:08,27.1,492,3.35,16.7,0.0851,944
2022-03-05 12:12,28.8,806,2.79,20.4,0.0851,570
2022-03-05 12:16,27.5,966,2.5,19,0.126,329
2022-03-05 12:20,28.7,127,4.59,16.6,0.0852,1413
2022-03-05 12:24,26.8,53.7,4.06,15.3,0.0815,1491
2022-03-05 12:28,25.2,51.2,4.7,14,0.0963,1496
2022-03-05 12:32,24.4,49.7,4.58,13.1,0.0699,1493
2022-03-05 12:36,27.9,56.4,6.03,15,0.0926,1485
2022-03-05 12:40,27,54.6,4.19,14.7,0.0815,1490
2022-03-05 12:44,26.8,54.2,4.57,14.6,0.0926,1490
2022-03-05 12:48,25.7,52,4.46,14.2,0.0926,1495
2022-03-05 12:52,25.9,51.5,4.3,14,0.0852,1495
2022-03-05 12:56,26.6,52.2,4.82,14.3,1.21,1492
2022-03-05 13:00,26,52.5,4.3,14.5,0.0889,1493
2022-03-05 13:04,25.7,52.2,4.17,14.2,0.0889,1495
2022-03-05 13:08,26.4,510,3.37,21.4,0.0815,965
2022-03-05 13:12,27.2,808,3.35,16,0.0704,689
2022-03-05 13:16,25.6,1040,2.28,14.8,0.0778,193
2022-03-05 13:20,24.3,185,4.45,12.4,0.0889,1366
2022-03-05 13:24,25.4,51.8,3.99,13.8,0.0852,1497
